permno,adate,qdate,public_date,bm,TICKER
10138,2021-12-31,2022-09-30,2022-11-30,0.379,TROW
10138,2021-12-31,2022-09-30,2022-12-31,0.379,TROW
10559,1979-01-31,1979-10-31,1980-01-31,2.148,DG
10559,1979-01-31,1979-10-31,1980-02-29,2.148,DG
10559,1980-01-31,1980-01-31,1980-03-31,1.907,DG
10559,1980-01-31,1980-01-31,1980-04-30,1.907,DG
10559,1980-01-31,1980-01-31,1980-05-31,1.907,DG
10559,1980-01-31,1980-04-30,1980-06-30,2.198,DG
10559,1980-01-31,1980-04-30,1980-07-31,2.198,DG
10559,1980-01-31,1980-04-30,1980-08-31,2.198,DG
10559,1980-01-31,1980-07-31,1980-09-30,1.556,DG
10559,1980-01-31,1980-07-31,1980-10-31,1.556,DG
10559,1980-01-31,1980-07-31,1980-11-30,1.556,DG
10559,1980-01-31,1980-10-31,1980-12-31,1.726,DG
10559,1980-01-31,1980-10-31,1981-01-31,1.726,DG
10559,1980-01-31,1980-10-31,1981-02-28,1.726,DG
10559,1981-01-31,1981-01-31,1981-03-31,1.698,DG
10559,1981-01-31,1981-01-31,1981-04-30,1.698,DG
10559,1981-01-31,1981-01-31,1981-05-31,1.698,DG
10559,1981-01-31,1981-04-30,1981-06-30,1.502,DG
10559,1981-01-31,1981-04-30,1981-07-31,1.502,DG
10559,1981-01-31,1981-04-30,1981-08-31,1.502,DG
10559,1981-01-31,1981-07-31,1981-09-30,1.698,DG
10559,1981-01-31,1981-07-31,1981-10-31,1.698,DG
10559,1981-01-31,1981-07-31,1981-11-30,1.698,DG
10559,1981-01-31,1981-10-31,1981-12-31,1.698,DG
10559,1981-01-31,1981-10-31,1982-01-31,1.698,DG
10559,1981-01-31,1981-10-31,1982-02-28,1.698,DG
10559,1982-01-31,1982-01-31,1982-03-31,1.567,DG
10559,1982-01-31,1982-01-31,1982-04-30,1.567,DG
10559,1982-01-31,1982-01-31,1982-05-31,1.567,DG
10559,1982-01-31,1982-04-30,1982-06-30,1.702,DG
10559,1982-01-31,1982-04-30,1982-07-31,1.702,DG
10559,1982-01-31,1982-04-30,1982-08-31,1.702,DG
10559,1982-01-31,1982-07-31,1982-09-30,1.639,DG
10559,1982-01-31,1982-07-31,1982-10-31,1.639,DG
10559,1982-01-31,1982-07-31,1982-11-30,1.639,DG
10559,1982-01-31,1982-10-31,1982-12-31,1.195,DG
10559,1982-01-31,1982-10-31,1983-01-31,1.195,DG
10559,1982-01-31,1982-10-31,1983-02-28,1.195,DG
10559,1983-01-31,1983-01-31,1983-03-31,1.098,DG
10559,1983-01-31,1983-01-31,1983-04-30,1.098,DG
10559,1983-01-31,1983-01-31,1983-05-31,1.098,DG
10559,1983-01-31,1983-04-30,1983-06-30,0.866,DG
10559,1983-01-31,1983-04-30,1983-07-31,0.866,DG
10559,1983-01-31,1983-04-30,1983-08-31,0.866,DG
10559,1983-01-31,1983-07-31,1983-09-30,0.899,DG
10559,1983-01-31,1983-07-31,1983-10-31,0.899,DG
10559,1983-01-31,1983-07-31,1983-11-30,0.899,DG
10559,1983-01-31,1983-10-31,1983-12-31,0.871,DG
10559,1983-01-31,1983-10-31,1984-01-31,0.871,DG
10559,1983-01-31,1983-10-31,1984-02-29,0.871,DG
10559,1984-01-31,1984-01-31,1984-03-31,1.018,DG
10559,1984-01-31,1984-01-31,1984-04-30,1.018,DG
10559,1984-01-31,1984-01-31,1984-05-31,1.018,DG
10559,1984-01-31,1984-04-30,1984-06-30,1.322,DG
10559,1984-01-31,1984-04-30,1984-07-31,1.322,DG
10559,1984-01-31,1984-04-30,1984-08-31,1.322,DG
10559,1984-01-31,1984-07-31,1984-09-30,1.152,DG
10559,1984-01-31,1984-07-31,1984-10-31,1.152,DG
10559,1984-01-31,1984-07-31,1984-11-30,1.152,DG
10559,1984-01-31,1984-10-31,1984-12-31,1.099,DG
10559,1984-01-31,1984-10-31,1985-01-31,1.099,DG
10559,1984-01-31,1984-10-31,1985-02-28,1.099,DG
10559,1985-01-31,1985-01-31,1985-03-31,1.003,DG
10559,1985-01-31,1985-01-31,1985-04-30,1.003,DG
10559,1985-01-31,1985-01-31,1985-05-31,1.003,DG
10559,1985-01-31,1985-04-30,1985-06-30,0.953,DG
10559,1985-01-31,1985-04-30,1985-07-31,0.953,DG
10559,1985-01-31,1985-04-30,1985-08-31,0.953,DG
10559,1985-01-31,1985-07-31,1985-09-30,0.917,DG
10559,1985-01-31,1985-07-31,1985-10-31,0.917,DG
10559,1985-01-31,1985-07-31,1985-11-30,0.917,DG
10559,1985-01-31,1985-10-31,1985-12-31,0.736,DG
10559,1985-01-31,1985-10-31,1986-01-31,0.736,DG
10559,1985-01-31,1985-10-31,1986-02-28,0.736,DG
10559,1986-01-31,1986-01-31,1986-03-31,0.703,DG
10559,1986-01-31,1986-01-31,1986-04-30,0.703,DG
10559,1986-01-31,1986-01-31,1986-05-31,0.703,DG
10559,1986-01-31,1986-04-30,1986-06-30,0.639,DG
10559,1986-01-31,1986-04-30,1986-07-31,0.639,DG
10559,1986-01-31,1986-04-30,1986-08-31,0.639,DG
10559,1986-01-31,1986-07-31,1986-09-30,0.460,DG
11170,1987-01-31,1987-01-31,1987-05-31,0.114,
11170,1987-01-31,1987-04-30,1987-06-30,0.312,CECI
11170,1987-01-31,1987-04-30,1987-07-31,0.312,CECI
11170,1987-01-31,1987-04-30,1987-08-31,0.312,CECI
11170,1987-01-31,1987-07-31,1987-09-30,0.291,CECI
11170,1987-01-31,1987-07-31,1987-10-31,0.291,CECI
11170,1987-01-31,1987-07-31,1987-11-30,0.291,CECI
11170,1987-01-31,1987-10-31,1987-12-31,0.490,CECI
11170,1987-01-31,1987-10-31,1988-01-31,0.490,CECI
11170,1987-12-31,1987-10-31,1988-02-29,0.663,CECI
11170,1987-12-31,1988-01-31,1988-03-31,0.663,CECI
11170,1987-12-31,1988-01-31,1988-04-30,0.663,CECI
11170,1987-12-31,1988-03-31,1988-05-31,0.246,CECI
11170,1987-12-31,1988-03-31,1988-06-30,0.246,CECI
11170,1987-12-31,1988-03-31,1988-07-31,0.246,CECI
11170,1987-12-31,1988-06-30,1988-08-31,0.212,NRG
11170,1987-12-31,1988-06-30,1988-09-30,0.212,NRG
11170,1987-12-31,1988-06-30,1988-10-31,0.212,NRG
11170,1987-12-31,1988-09-30,1988-11-30,0.188,CE
11170,1987-12-31,1988-09-30,1988-12-31,0.188,CE
11170,1987-12-31,1988-09-30,1989-01-31,0.188,CE
11170,1988-12-31,1988-12-31,1989-02-28,0.124,CE
11170,1988-12-31,1988-12-31,1989-03-31,0.124,CE
11170,1988-12-31,1988-12-31,1989-04-30,0.124,CE
11170,1988-12-31,1989-03-31,1989-05-31,0.174,CE
11170,1988-12-31,1989-03-31,1989-06-30,0.174,CE
11170,1988-12-31,1989-03-31,1989-07-31,0.174,CE
11170,1988-12-31,1989-06-30,1989-08-31,0.196,CE
11170,1988-12-31,1989-06-30,1989-09-30,0.196,CE
11170,1988-12-31,1989-06-30,1989-10-31,0.196,CE
11170,1988-12-31,1989-09-30,1989-11-30,0.161,CE
11170,1988-12-31,1989-09-30,1989-12-31,0.161,CE
11170,1988-12-31,1989-09-30,1990-01-31,0.161,CE
11170,1989-12-31,1989-12-31,1990-02-28,0.163,CE
11170,1989-12-31,1989-12-31,1990-03-31,0.163,CE
11170,1989-12-31,1989-12-31,1990-04-30,0.163,CE
11170,1989-12-31,1990-03-31,1990-05-31,0.150,CE
11170,1989-12-31,1990-03-31,1990-06-30,0.150,CE
11170,1989-12-31,1990-03-31,1990-07-31,0.150,CE
11170,1989-12-31,1990-06-30,1990-08-31,0.288,CE
11170,1989-12-31,1990-06-30,1990-09-30,0.288,CE
11170,1989-12-31,1990-06-30,1990-10-31,0.288,CE
11170,1989-12-31,1990-09-30,1990-11-30,0.361,CE
11170,1989-12-31,1990-09-30,1990-12-31,0.361,CE
11170,1989-12-31,1990-09-30,1991-01-31,0.361,CE
11170,1990-12-31,1990-12-31,1991-02-28,0.313,CE
11170,1990-12-31,1990-12-31,1991-03-31,0.313,CE
11170,1990-12-31,1990-12-31,1991-04-30,0.313,CE
11170,1990-12-31,1991-03-31,1991-05-31,0.262,CE
11170,1990-12-31,1991-03-31,1991-06-30,0.262,CE
11170,1990-12-31,1991-03-31,1991-07-31,0.262,CE
11170,1990-12-31,1991-06-30,1991-08-31,0.315,CE
11170,1990-12-31,1991-06-30,1991-09-30,0.315,CE
11170,1990-12-31,1991-06-30,1991-10-31,0.315,CE
11170,1990-12-31,1991-09-30,1991-11-30,0.313,CE
11170,1990-12-31,1991-09-30,1991-12-31,0.313,CE
11170,1990-12-31,1991-09-30,1992-01-31,0.313,CE
11170,1991-12-31,1991-12-31,1992-02-29,0.310,CE
11170,1991-12-31,1991-12-31,1992-03-31,0.310,CE
11170,1991-12-31,1991-12-31,1992-04-30,0.310,CE
11170,1991-12-31,1992-03-31,1992-05-31,0.398,CE
11170,1991-12-31,1992-03-31,1992-06-30,0.398,CE
11170,1991-12-31,1992-03-31,1992-07-31,0.398,CE
11170,1991-12-31,1992-06-30,1992-08-31,0.401,CE
11170,1991-12-31,1992-06-30,1992-09-30,0.401,CE
11170,1991-12-31,1992-06-30,1992-10-31,0.401,CE
11170,1991-12-31,1992-09-30,1992-11-30,0.448,CE
11170,1991-12-31,1992-09-30,1992-12-31,0.448,CE
11170,1991-12-31,1992-09-30,1993-01-31,0.448,CE
11170,1992-12-31,1992-12-31,1993-02-28,0.312,CE
11170,1992-12-31,1992-12-31,1993-03-31,0.312,CE
11170,1992-12-31,1992-12-31,1993-04-30,0.312,CE
11170,1992-12-31,1993-03-31,1993-05-31,0.275,CE
11170,1992-12-31,1993-03-31,1993-06-30,0.275,CE
11170,1992-12-31,1993-03-31,1993-07-31,0.275,CE
11170,1992-12-31,1993-06-30,1993-08-31,0.315,CE
11170,1992-12-31,1993-06-30,1993-09-30,0.315,CE
11170,1992-12-31,1993-06-30,1993-10-31,0.315,CE
11170,1992-12-31,1993-09-30,1993-11-30,0.342,CE
11170,1992-12-31,1993-09-30,1993-12-31,0.342,CE
11170,1992-12-31,1993-09-30,1994-01-31,0.342,CE
11170,1993-12-31,1993-12-31,1994-02-28,0.350,CE
11170,1993-12-31,1993-12-31,1994-03-31,0.350,CE
11170,1993-12-31,1993-12-31,1994-04-30,0.350,CE
11170,1993-12-31,1994-03-31,1994-05-31,0.362,CE
11170,1993-12-31,1994-03-31,1994-06-30,0.362,CE
11170,1993-12-31,1994-03-31,1994-07-31,0.362,CE
11170,1993-12-31,1994-06-30,1994-08-31,0.399,CE
11170,1993-12-31,1994-06-30,1994-09-30,0.399,CE
11170,1993-12-31,1994-06-30,1994-10-31,0.399,CE
11170,1993-12-31,1994-09-30,1994-11-30,0.414,CE
11170,1993-12-31,1994-09-30,1994-12-31,0.414,CE
11170,1993-12-31,1994-09-30,1995-01-31,0.414,CE
11170,1994-12-31,1994-12-31,1995-02-28,0.415,CE
11170,1994-12-31,1994-12-31,1995-03-31,0.415,CE
11170,1994-12-31,1994-12-31,1995-04-30,0.415,CE
11170,1994-12-31,1995-03-31,1995-05-31,0.881,CE
11170,1994-12-31,1995-03-31,1995-06-30,0.881,CE
11170,1994-12-31,1995-03-31,1995-07-31,0.881,CE
11170,1994-12-31,1995-06-30,1995-08-31,0.878,CE
11170,1994-12-31,1995-06-30,1995-09-30,0.878,CE
11170,1994-12-31,1995-06-30,1995-10-31,0.878,CE
11170,1994-12-31,1995-09-30,1995-11-30,0.739,CE
11170,1994-12-31,1995-09-30,1995-12-31,0.739,CE
11170,1994-12-31,1995-09-30,1996-01-31,0.739,CE
11170,1995-12-31,1995-12-31,1996-02-29,0.781,CE
11170,1995-12-31,1995-12-31,1996-03-31,0.781,CE
11170,1995-12-31,1995-12-31,1996-04-30,0.781,CE
11170,1995-12-31,1996-03-31,1996-05-31,0.576,CE
11170,1995-12-31,1996-03-31,1996-06-30,0.576,CE
11170,1995-12-31,1996-03-31,1996-07-31,0.576,CE
11170,1995-12-31,1996-06-30,1996-08-31,0.619,CE
11170,1995-12-31,1996-06-30,1996-09-30,0.619,CE
11170,1995-12-31,1996-06-30,1996-10-31,0.619,CE
11170,1995-12-31,1996-09-30,1996-11-30,0.584,CE
11170,1995-12-31,1996-09-30,1996-12-31,0.584,CE
11170,1995-12-31,1996-09-30,1997-01-31,0.584,CE
11170,1996-12-31,1996-12-31,1997-02-28,0.633,CE
11170,1996-12-31,1996-12-31,1997-03-31,0.633,CE
11170,1996-12-31,1996-12-31,1997-04-30,0.633,CE
11170,1996-12-31,1997-03-31,1997-05-31,0.570,CE
11170,1996-12-31,1997-03-31,1997-06-30,0.570,CE
11170,1996-12-31,1997-03-31,1997-07-31,0.570,CE
11170,1996-12-31,1997-06-30,1997-08-31,0.515,CE
11170,1996-12-31,1997-06-30,1997-09-30,0.515,CE
11170,1996-12-31,1997-06-30,1997-10-31,0.515,CE
11170,1996-12-31,1997-09-30,1997-11-30,0.548,CE
11170,1996-12-31,1997-09-30,1997-12-31,0.548,CE
11170,1996-12-31,1997-09-30,1998-01-31,0.548,CE
11170,1997-12-31,1997-12-31,1998-02-28,0.825,CE
11170,1997-12-31,1997-12-31,1998-03-31,0.825,CE
11170,1997-12-31,1997-12-31,1998-04-30,0.825,CE
11170,1997-12-31,1998-03-31,1998-05-31,0.765,CE
11170,1997-12-31,1998-03-31,1998-06-30,0.765,CE
11170,1997-12-31,1998-03-31,1998-07-31,0.765,CE
11170,1997-12-31,1998-06-30,1998-08-31,0.737,CE
11170,1997-12-31,1998-06-30,1998-09-30,0.737,CE
11170,1997-12-31,1998-06-30,1998-10-31,0.737,CE
11170,1997-12-31,1998-09-30,1998-11-30,0.886,CE
11170,1997-12-31,1998-09-30,1998-12-31,0.886,CE
11170,1997-12-31,1998-09-30,1999-01-31,0.886,CE
11170,1998-12-31,1998-12-31,1999-02-28,0.663,CE
11170,1998-12-31,1998-12-31,1999-03-31,0.663,CE
11170,1998-12-31,1998-12-31,1999-04-30,0.663,CE
11170,1998-12-31,1999-03-31,1999-05-31,1.076,MEC
11170,1998-12-31,1999-03-31,1999-06-30,1.076,MEC
11170,1998-12-31,1999-03-31,1999-07-31,1.076,MEC
11170,1998-12-31,1999-06-30,1999-08-31,0.816,MEC
11170,1998-12-31,1999-06-30,1999-09-30,0.816,MEC
11170,1998-12-31,1999-06-30,1999-10-31,0.816,MEC
11170,1998-12-31,1999-09-30,1999-11-30,1.048,MEC
11170,1998-12-31,1999-09-30,1999-12-31,1.048,MEC
11170,1998-12-31,1999-09-30,2000-01-31,1.048,MEC
11170,1999-12-31,1999-12-31,2000-02-29,0.940,MEC
11170,1999-12-31,1999-12-31,2000-03-31,0.940,MEC
12320,1979-08-31,1979-11-30,1980-01-31,2.066,DMAL
12320,1979-08-31,1979-11-30,1980-02-29,2.066,DMAL
12320,1979-08-31,1979-11-30,1980-03-31,2.066,DMAL
12320,1979-08-31,1980-02-29,1980-04-30,1.892,DMAL
12320,1979-08-31,1980-02-29,1980-05-31,1.892,DMAL
12320,1979-08-31,1980-02-29,1980-06-30,1.892,DMAL
12320,1979-08-31,1980-05-31,1980-07-31,2.015,DMAL
12320,1979-08-31,1980-05-31,1980-08-31,2.015,DMAL
12320,1979-08-31,1980-05-31,1980-09-30,2.015,DMAL
12320,1980-08-31,1980-08-31,1980-10-31,1.937,DMAL
12320,1980-08-31,1980-08-31,1980-11-30,1.937,DMAL
12320,1980-08-31,1980-08-31,1980-12-31,1.937,DMAL
12320,1980-08-31,1980-11-30,1981-01-31,2.037,DMAL
12320,1980-08-31,1980-11-30,1981-02-28,2.037,DMAL
12320,1980-08-31,1980-11-30,1981-03-31,2.037,DMAL
12320,1980-08-31,1981-02-28,1981-04-30,2.017,DMAL
12320,1980-08-31,1981-02-28,1981-05-31,2.017,DMAL
12320,1980-08-31,1981-02-28,1981-06-30,2.017,DMAL
12320,1980-08-31,1981-05-31,1981-07-31,1.688,DMAL
12320,1980-08-31,1981-05-31,1981-08-31,1.688,DMAL
12320,1980-08-31,1981-05-31,1981-09-30,1.688,DMAL
12320,1981-08-31,1981-08-31,1981-10-31,1.577,DMAL
12320,1981-08-31,1981-08-31,1981-11-30,1.577,DMAL
12320,1981-08-31,1981-08-31,1981-12-31,1.577,DMAL
12320,1981-08-31,1981-11-30,1982-01-31,1.654,DMAL
12320,1981-08-31,1981-11-30,1982-02-28,1.654,DMAL
12320,1981-08-31,1981-11-30,1982-03-31,1.654,DMAL
12320,1981-08-31,1982-02-28,1982-04-30,1.627,DMAL
12320,1981-08-31,1982-02-28,1982-05-31,1.627,DMAL
12320,1981-08-31,1982-02-28,1982-06-30,1.627,DMAL
12320,1981-08-31,1982-05-31,1982-07-31,2.024,DMAL
12320,1981-08-31,1982-05-31,1982-08-31,2.024,DMAL
12320,1981-08-31,1982-05-31,1982-09-30,2.024,DMAL
12320,1982-08-31,1982-08-31,1982-10-31,1.349,DMAL
12320,1982-08-31,1982-08-31,1982-11-30,1.349,DMAL
12320,1982-08-31,1982-08-31,1982-12-31,1.349,DMAL
12320,1982-08-31,1982-11-30,1983-01-31,1.145,DMAL
12320,1982-08-31,1982-11-30,1983-02-28,1.145,DMAL
12320,1982-08-31,1982-11-30,1983-03-31,1.145,DMAL
12320,1982-08-31,1983-02-28,1983-04-30,0.795,DMAL
12320,1982-08-31,1983-02-28,1983-05-31,0.795,DMAL
12320,1982-08-31,1983-02-28,1983-06-30,0.795,DMAL
12320,1982-08-31,1983-05-31,1983-07-31,0.666,DMAL
12320,1982-08-31,1983-05-31,1983-08-31,0.666,DMAL
12320,1982-08-31,1983-05-31,1983-09-30,0.666,DMAL
12320,1983-08-31,1983-08-31,1983-10-31,0.595,DMAL
12320,1983-08-31,1983-08-31,1983-11-30,0.595,DMAL
12320,1983-08-31,1983-08-31,1983-12-31,0.595,DMAL
12320,1983-08-31,1983-11-30,1984-01-31,0.566,DMAL
12320,1983-08-31,1983-11-30,1984-02-29,0.566,DMAL
12320,1983-08-31,1983-11-30,1984-03-31,0.566,DMAL
12320,1983-08-31,1984-02-29,1984-04-30,0.530,ACST
12320,1983-08-31,1984-02-29,1984-05-31,0.530,ACST
12320,1983-08-31,1984-02-29,1984-06-30,0.530,ACST
12320,1983-08-31,1984-05-31,1984-07-31,0.520,ACST
12320,1983-08-31,1984-05-31,1984-08-31,0.520,ACST
12320,1983-08-31,1984-05-31,1984-09-30,0.520,ACST
12320,1984-08-31,1984-08-31,1984-10-31,0.495,ACST
12320,1984-08-31,1984-08-31,1984-11-30,0.495,ACST
12320,1984-08-31,1984-08-31,1984-12-31,0.495,ACST
12320,1984-08-31,1984-11-30,1985-01-31,0.706,ACST
12320,1984-08-31,1984-11-30,1985-02-28,0.706,ACST
12320,1984-08-31,1984-11-30,1985-03-31,0.706,ACST
12320,1984-08-31,1985-02-28,1985-04-30,0.727,ACST
12320,1984-08-31,1985-02-28,1985-05-31,0.727,ACST
12320,1984-08-31,1985-02-28,1985-06-30,0.727,ACST
12320,1984-08-31,1985-05-31,1985-07-31,0.920,ACST
12320,1984-08-31,1985-05-31,1985-08-31,0.920,ACST
12320,1984-08-31,1985-05-31,1985-09-30,0.920,ACST
12320,1985-08-31,1985-08-31,1985-10-31,0.903,ACST
12320,1985-08-31,1985-08-31,1985-11-30,0.903,ACST
12320,1985-08-31,1985-08-31,1985-12-31,0.903,ACST
12320,1985-08-31,1985-11-30,1986-01-31,1.075,ACST
12320,1985-08-31,1985-11-30,1986-02-28,1.075,ACST
12320,1985-08-31,1985-11-30,1986-03-31,1.075,ACST
12320,1985-08-31,1986-02-28,1986-04-30,0.727,ACST
12320,1985-08-31,1986-02-28,1986-05-31,0.727,ACST
12320,1985-08-31,1986-02-28,1986-06-30,0.727,ACST
12320,1985-08-31,1986-05-31,1986-07-31,0.867,ACST
12320,1985-08-31,1986-05-31,1986-08-31,0.867,ACST
12320,1985-08-31,1986-05-31,1986-09-30,0.867,ACST
12320,1986-08-31,1986-08-31,1986-10-31,1.029,ACST
12320,1986-08-31,1986-08-31,1986-11-30,1.029,ACST
12320,1986-08-31,1986-08-31,1986-12-31,1.029,ACST
12320,1986-08-31,1986-11-30,1987-01-31,0.977,ACST
12320,1986-08-31,1986-11-30,1987-02-28,0.977,ACST
12320,1986-08-31,1986-11-30,1987-03-31,0.977,ACST
12320,1986-08-31,1987-02-28,1987-04-30,1.006,ACST
12320,1986-08-31,1987-02-28,1987-05-31,1.006,ACST
12320,1986-08-31,1987-02-28,1987-06-30,1.006,ACST
12320,1986-08-31,1987-05-31,1987-07-31,1.077,ACST
12320,1986-08-31,1987-05-31,1987-08-31,1.077,ACST
12320,1986-08-31,1987-05-31,1987-09-30,1.077,ACST
12320,1987-08-31,1987-08-31,1987-10-31,0.884,ACST
12320,1987-08-31,1987-08-31,1987-11-30,0.884,ACST
12320,1987-08-31,1987-08-31,1987-12-31,0.884,ACST
12320,1987-08-31,1987-11-30,1988-01-31,1.393,ACST
12320,1987-08-31,1987-11-30,1988-02-29,1.393,ACST
12320,1987-08-31,1987-11-30,1988-03-31,1.393,ACST
12320,1987-08-31,1988-02-29,1988-04-30,1.078,ACST
12320,1987-08-31,1988-02-29,1988-05-31,1.078,ACST
12320,1987-08-31,1988-02-29,1988-06-30,1.078,ACST
12320,1987-08-31,1988-05-31,1988-07-31,0.954,ACST
12320,1987-08-31,1988-05-31,1988-08-31,0.954,ACST
12320,1987-08-31,1988-05-31,1988-09-30,0.954,ACST
12320,1988-08-31,1988-08-31,1988-10-31,1.011,AIZ
12320,1988-08-31,1988-08-31,1988-11-30,1.011,AIZ
12320,1988-08-31,1988-08-31,1988-12-31,1.011,AIZ
12320,1988-08-31,1988-11-30,1989-01-31,1.130,AIZ
12320,1988-08-31,1988-11-30,1989-02-28,1.130,AIZ
12320,1988-08-31,1988-11-30,1989-03-31,1.130,AIZ
12320,1988-08-31,1989-02-28,1989-04-30,1.198,AIZ
12320,1988-08-31,1989-02-28,1989-05-31,1.198,AIZ
12320,1988-08-31,1989-02-28,1989-06-30,1.198,AIZ
12320,1988-08-31,1989-05-31,1989-07-31,1.075,AIZ
12320,1988-08-31,1989-05-31,1989-08-31,1.075,AIZ
12320,1988-08-31,1989-05-31,1989-09-30,1.075,AIZ
12320,1989-08-31,1989-08-31,1989-10-31,1.112,AIZ
12320,1989-08-31,1989-08-31,1989-11-30,1.112,AIZ
12320,1989-08-31,1989-08-31,1989-12-31,1.112,AIZ
12320,1989-08-31,1989-11-30,1990-01-31,1.202,AIZ
12320,1989-08-31,1989-11-30,1990-02-28,1.202,AIZ
12320,1989-08-31,1989-11-30,1990-03-31,1.202,AIZ
12320,1989-08-31,1990-02-28,1990-04-30,1.417,AIZ
12320,1989-08-31,1990-02-28,1990-05-31,1.417,AIZ
12320,1989-08-31,1990-02-28,1990-06-30,1.417,AIZ
12320,1989-08-31,1990-05-31,1990-07-31,1.382,AIZ
12320,1989-08-31,1990-05-31,1990-08-31,1.382,AIZ
12320,1989-08-31,1990-05-31,1990-09-30,1.382,AIZ
12320,1990-08-31,1990-08-31,1990-10-31,1.326,AIZ
12320,1990-08-31,1990-08-31,1990-11-30,1.326,AIZ
12320,1990-08-31,1990-08-31,1990-12-31,1.326,AIZ
12320,1990-08-31,1990-11-30,1991-01-31,1.588,AIZ
12320,1990-08-31,1990-11-30,1991-02-28,1.588,AIZ
12320,1990-08-31,1990-11-30,1991-03-31,1.588,AIZ
12320,1990-08-31,1991-02-28,1991-04-30,1.225,AIZ
12320,1990-08-31,1991-02-28,1991-05-31,1.225,AIZ
12320,1990-08-31,1991-02-28,1991-06-30,1.225,AIZ
12320,1990-08-31,1991-05-31,1991-07-31,0.909,AIZ
12320,1990-08-31,1991-05-31,1991-08-31,0.909,AIZ
12320,1990-08-31,1991-05-31,1991-09-30,0.909,AIZ
12320,1991-08-31,1991-08-31,1991-10-31,0.971,AIZ
12320,1991-08-31,1991-08-31,1991-11-30,0.971,AIZ
12320,1991-08-31,1991-08-31,1991-12-31,0.971,AIZ
12320,1991-08-31,1991-11-30,1992-01-31,0.698,AIZ
12320,1991-08-31,1991-11-30,1992-02-29,0.698,AIZ
12320,1991-08-31,1991-11-30,1992-03-31,0.698,AIZ
12320,1991-08-31,1992-02-29,1992-04-30,0.568,AIZ
12320,1991-08-31,1992-02-29,1992-05-31,0.568,AIZ
12320,1991-08-31,1992-02-29,1992-06-30,0.568,AIZ
12320,1991-08-31,1992-05-31,1992-07-31,0.736,AIZ
12320,1991-08-31,1992-05-31,1992-08-31,0.736,AIZ
12320,1991-08-31,1992-05-31,1992-09-30,0.736,AIZ
12320,1992-08-31,1992-08-31,1992-10-31,0.780,AIZ
12320,1992-08-31,1992-08-31,1992-11-30,0.780,AIZ
12320,1992-08-31,1992-08-31,1992-12-31,0.780,AIZ
12320,1992-08-31,1992-11-30,1993-01-31,0.709,AIZ
12320,1992-08-31,1992-11-30,1993-02-28,0.709,AIZ
12320,1992-08-31,1992-11-30,1993-03-31,0.709,AIZ
12320,1992-08-31,1993-02-28,1993-04-30,0.607,AIZ
12320,1992-08-31,1993-02-28,1993-05-31,0.607,AIZ
12320,1992-08-31,1993-02-28,1993-06-30,0.607,AIZ
12320,1992-08-31,1993-05-31,1993-07-31,0.547,AIZ
12320,1992-08-31,1993-05-31,1993-08-31,0.547,AIZ
12320,1992-08-31,1993-05-31,1993-09-30,0.547,AIZ
12320,1993-08-31,1993-08-31,1993-10-31,0.646,AIZ
12320,1993-08-31,1993-08-31,1993-11-30,0.646,AIZ
12320,1993-08-31,1993-08-31,1993-12-31,0.646,AIZ
12320,1993-08-31,1993-11-30,1994-01-31,0.614,AIZ
12320,1993-08-31,1993-11-30,1994-02-28,0.614,AIZ
12320,1993-08-31,1993-11-30,1994-03-31,0.614,AIZ
12320,1993-08-31,1994-02-28,1994-04-30,0.508,AIZ
12320,1993-08-31,1994-02-28,1994-05-31,0.508,AIZ
12320,1993-08-31,1994-02-28,1994-06-30,0.508,AIZ
12320,1993-08-31,1994-05-31,1994-07-31,0.613,AIZ
12320,1993-08-31,1994-05-31,1994-08-31,0.613,AIZ
12320,1993-08-31,1994-05-31,1994-09-30,0.613,AIZ
12320,1994-08-31,1994-08-31,1994-10-31,0.635,AIZ
12320,1994-08-31,1994-08-31,1994-11-30,0.635,AIZ
12320,1994-08-31,1994-08-31,1994-12-31,0.635,AIZ
12320,1994-08-31,1994-11-30,1995-01-31,0.685,AIZ
12320,1994-08-31,1994-11-30,1995-02-28,0.685,AIZ
12320,1994-08-31,1994-11-30,1995-03-31,0.685,AIZ
12320,1994-08-31,1995-02-28,1995-04-30,0.759,AIZ
12320,1994-08-31,1995-02-28,1995-05-31,0.759,AIZ
12320,1994-08-31,1995-02-28,1995-06-30,0.759,AIZ
12320,1994-08-31,1995-05-31,1995-07-31,0.751,AIZ
12320,1994-08-31,1995-05-31,1995-08-31,0.751,AIZ
12320,1994-08-31,1995-05-31,1995-09-30,0.751,AIZ
12320,1995-08-31,1995-08-31,1995-10-31,0.807,AIZ
12320,1995-08-31,1995-08-31,1995-11-30,0.807,AIZ
12320,1995-08-31,1995-08-31,1995-12-31,0.807,AIZ
12320,1995-08-31,1995-11-30,1996-01-31,0.849,AIZ
12320,1995-08-31,1995-11-30,1996-02-29,0.849,AIZ
12320,1995-08-31,1995-11-30,1996-03-31,0.849,AIZ
12320,1995-08-31,1996-02-29,1996-04-30,0.895,AIZ
12320,1995-08-31,1996-02-29,1996-05-31,0.895,AIZ
12320,1995-08-31,1996-02-29,1996-06-30,0.895,AIZ
12320,1995-08-31,1996-05-31,1996-07-31,0.845,AIZ
12320,1995-08-31,1996-05-31,1996-08-31,0.845,AIZ
